Prize_Type,Year,Laureate,Laureate_img,Rationale,Birth_Year,Death_Year,Portrait_URL,Nationality_1,Nationality_2,Nationality_3,Nationality_4,Nationality_img_1,Nationality_img_2,Nationality_img_3,Nationality_img_4,Flag_URL_1,Flag_URL_2,Flag_URL_3,Flag_URL_4
Physics,1945,Wolfgang Pauli,/imgs/Laureates/Wolfgang_Pauli_1900.jpg,"for the discovery of the Exclusion Principle, also called the Pauli principle",1900,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Pauli.jpg/120px-Pauli.jpg,Austrian,,,,/imgs/Flags/40px-Flag_of_Austria.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Flag_of_Austria.svg/40px-Flag_of_Austria.svg.png,,,
Physics,1946,Percy Williams Bridgman,/imgs/Laureates/Percy_Williams_Bridgman_1882.jpg,"for the invention of an apparatus to produce extremely high pressures, and for the discoveries he made there within the field of high pressure physics",1882,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Bridgman.jpg/120px-Bridgman.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Physics,1947,Edward Victor Appleton,/imgs/Laureates/Edward_Victor_Appleton_1892.jpg,for his investigations of the physics of the upper atmosphere especially for the discovery of the so-called Appleton layer,1892,1965,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Appleton.jpg/120px-Appleton.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Physics,1948,Patrick Blackett,/imgs/Laureates/Patrick_Blackett_1897.jpg,"for his development of the Wilson cloud chamber method, and his discoveries therewith in the fields of nuclear physics and cosmic radiation",1897,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Blackett.jpg/120px-Blackett.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Physics,1949,Hideki Yukawa,/imgs/Laureates/Hideki_Yukawa_1907.jpg,for his prediction of the existence of mesons on the basis of theoretical work on nuclear forces,1907,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Yukawa.jpg/120px-Yukawa.jpg,Japanese,,,,/imgs/Flags/40px-Flag_of_Japan_%281870%E2%80%931999%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Flag_of_Japan_%281870%E2%80%931999%29.svg/40px-Flag_of_Japan_%281870%E2%80%931999%29.svg.png,,,
Physics,1950,C. F. Powell,/imgs/Laureates/C_F_Powell_1903.jpg,for his development of the photographic method of studying nuclear processes and his discoveries regarding mesons made with this method,1903,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Cecil_Powell.jpg/120px-Cecil_Powell.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Physics,1951,John Cockcroft,/imgs/Laureates/John_Cockcroft_1897.jpg,for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles,1897,1967,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Cockcroft.jpg/120px-Cockcroft.jpg,British,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Physics,1951,Ernest Walton,/imgs/Laureates/Ernest_Walton_1903.jpg,for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles,1903,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Ernest_Walton.jpg/120px-Ernest_Walton.jpg,Irish,,,,/imgs/Flags/40px-Flag_of_Ireland.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Flag_of_Ireland.svg/40px-Flag_of_Ireland.svg.png,,,
Physics,1952,Felix Bloch,/imgs/Laureates/Felix_Bloch_1905.jpg,for their development of new methods for nuclear magnetic precision measurements and discoveries in connection therewith,1905,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Felix_Bloch%2C_Stanford_University.jpg/120px-Felix_Bloch%2C_Stanford_University.jpg,Swiss,American,,,/imgs/Flags/20px-Flag_of_Switzerland_%28Pantone%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Flag_of_Switzerland_%28Pantone%29.svg/20px-Flag_of_Switzerland_%28Pantone%29.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,
Physics,1952,Edward Mills Purcell,/imgs/Laureates/Edward_Mills_Purcell_1912.jpg,for their development of new methods for nuclear magnetic precision measurements and discoveries in connection therewith,1912,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Edward_Mills_Purcell.jpg/120px-Edward_Mills_Purcell.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physics,1953,Frits Zernike,/imgs/Laureates/Frits_Zernike_1888.jpg,"for his demonstration of the phase contrast method, especially for his invention of the phase contrast microscope",1888,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Zernike.jpg/120px-Zernike.jpg,Dutch,,,,/imgs/Flags/40px-Flag_of_the_Netherlands.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/40px-Flag_of_the_Netherlands.svg.png,,,
Physics,1954,Max Born,/imgs/Laureates/Max_Born_1882.jpg,"for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction",1882,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Max_Born_%28cropped%29.jpg/120px-Max_Born_%28cropped%29.jpg,West German,British,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,
Physics,1954,Walther Bothe,/imgs/Laureates/Walther_Bothe_1891.jpg,for the coincidence method and his discoveries made therewith,1891,1957,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Bothe.jpg/120px-Bothe.jpg,West German,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Physics,1955,Willis Lamb,/imgs/Laureates/Willis_Lamb_1913.jpg,for his discoveries concerning the fine structure of the hydrogen spectrum,1913,2008,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Willis_Lamb_1955.jpg/120px-Willis_Lamb_1955.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Physics,1955,Polykarp Kusch,/imgs/Laureates/Polykarp_Kusch_1911.jpg,for his precision determination of the magnetic moment of the electron,1911,1993,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Polykarp_Kusch.jpg/120px-Polykarp_Kusch.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Physics,1956,John Bardeen,/imgs/Laureates/John_Bardeen_1908.jpg,for their researches on semiconductors and their discovery of the transistor effect,1908,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Bardeen.jpg/120px-Bardeen.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Physics,1956,Walter Houser Brattain,/imgs/Laureates/Walter_Houser_Brattain_1902.jpg,for their researches on semiconductors and their discovery of the transistor effect,1902,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Brattain.jpg/120px-Brattain.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Physics,1956,William Shockley,/imgs/Laureates/William_Shockley_1910.jpg,for their researches on semiconductors and their discovery of the transistor effect,1910,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/William_Shockley%2C_Stanford_University.jpg/120px-William_Shockley%2C_Stanford_University.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_the_United_States_%281912-1959%29.svg/40px-Flag_of_the_United_States_%281912-1959%29.svg.png,,,
Physics,1957,Lee Tsung-Dao,/imgs/Laureates/Lee_Tsung_Dao_1926.jpg,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,1926,2024,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/TD_Lee.jpg/120px-TD_Lee.jpg,Chinese,,,,/imgs/Flags/40px-Flag_of_the_Republic_of_China.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Flag_of_the_Republic_of_China.svg/40px-Flag_of_the_Republic_of_China.svg.png,,,
Physics,1957,Yang Chen-Ning,/imgs/Laureates/Yang_Chen_Ning_1922.jpg,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,1922,2025,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Yang.jpg/120px-Yang.jpg,Chinese,,,,/imgs/Flags/40px-Flag_of_the_Republic_of_China.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Flag_of_the_Republic_of_China.svg/40px-Flag_of_the_Republic_of_China.svg.png,,,
Physics,1958,Pavel Cherenkov,/imgs/Laureates/Pavel_Cherenkov_1904.jpg,for the discovery and the interpretation of the Cherenkov effect,1904,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Cerenkov.jpg/120px-Cerenkov.jpg,Soviet,,,,/imgs/Flags/40px-Flag_of_the_Soviet_Union.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/40px-Flag_of_the_Soviet_Union.svg.png,,,
Physics,1958,Ilya Frank,/imgs/Laureates/Ilya_Frank_1908.jpg,for the discovery and the interpretation of the Cherenkov effect,1908,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Ilya_Frank.jpg/120px-Ilya_Frank.jpg,Soviet,,,,/imgs/Flags/40px-Flag_of_the_Soviet_Union.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/40px-Flag_of_the_Soviet_Union.svg.png,,,
Physics,1958,Igor Tamm,/imgs/Laureates/Igor_Tamm_1895.jpg,for the discovery and the interpretation of the Cherenkov effect,1895,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Igor_Tamm.jpg/120px-Igor_Tamm.jpg,Soviet,,,,/imgs/Flags/40px-Flag_of_the_Soviet_Union.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/40px-Flag_of_the_Soviet_Union.svg.png,,,
Physics,1959,Emilio Segrè,/imgs/Laureates/Emilio_Segr__1905.jpg,for their discovery of the antiproton,1905,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Segre.jpg/120px-Segre.jpg,Italian,American,,,/imgs/Flags/40px-Flag_of_Italy.svg.png,/imgs/Flags/40px-Flag_of_the_United_States_%281959%E2%80%931960%29.svg.png,,,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/40px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Flag_of_the_United_States_%281959%E2%80%931960%29.svg/40px-Flag_of_the_United_States_%281959%E2%80%931960%29.svg.png,,
Physics,1959,Owen Chamberlain,/imgs/Laureates/Owen_Chamberlain_1920.jpg,for their discovery of the antiproton,1920,2006,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Owen_Chamberlain.jpg/120px-Owen_Chamberlain.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physics,1960,Donald A. Glaser,/imgs/Laureates/Donald_A_Glaser_1926.jpg,for the invention of the bubble chamber,1926,2013,https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Donald_Glaser_1.jpg/120px-Donald_Glaser_1.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physics,1961,Robert Hofstadter,/imgs/Laureates/Robert_Hofstadter_1915.jpg,for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons,1915,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Robert_Hofstadter.jpg/120px-Robert_Hofstadter.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physics,1961,Rudolf Mössbauer,/imgs/Laureates/Rudolf_M_ssbauer_1929.jpg,for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name,1929,2011,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Mossbauer.jpg/120px-Mossbauer.jpg,West German,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Physics,1962,Lev Landau,/imgs/Laureates/Lev_Landau_1908.jpg,"for his pioneering theories for condensed matter, especially liquid helium",1908,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Landau.jpg/120px-Landau.jpg,Soviet,,,,/imgs/Flags/40px-Flag_of_the_Soviet_Union.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/40px-Flag_of_the_Soviet_Union.svg.png,,,
Physics,1963,Eugene Wigner,/imgs/Laureates/Eugene_Wigner_1902.jpg,"for his contributions to the theory of the atomic nucleus and the elementary particles, particularly through the discovery and application of fundamental symmetry principles",1902,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Wigner.jpg/120px-Wigner.jpg,Hungarian,American,,,/imgs/Flags/40px-Flag_of_Hungary.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Flag_of_Hungary.svg/40px-Flag_of_Hungary.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physics,1963,Maria Goeppert-Mayer,/imgs/Laureates/Maria_Goeppert_Mayer_1906.jpg,for their discoveries concerning nuclear shell structure,1906,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Maria_Goeppert-Mayer.jpg/120px-Maria_Goeppert-Mayer.jpg,German,American,,,/imgs/Flags/40px-Flag_of_Germany_%283-2%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Germany_%283-2%29.svg/40px-Flag_of_Germany_%283-2%29.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Physics,1963,J. Hans D. Jensen,/imgs/Laureates/J_Hans_D_Jensen_1907.jpg,for their discoveries concerning nuclear shell structure,1907,1973,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Johannes_Hans_Daniel_Jensen_%281907%E2%80%931973%29.jpg/120px-Johannes_Hans_Daniel_Jensen_%281907%E2%80%931973%29.jpg,West German,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Physics,1964,Nikolay Basov,/imgs/Laureates/Nikolay_Basov_1922.jpg,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser–laser principle",1922,2001,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Basov.jpg/120px-Basov.jpg,Soviet,,,,/imgs/Flags/40px-Flag_of_the_Soviet_Union.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/40px-Flag_of_the_Soviet_Union.svg.png,,,
Physics,1964,Alexander Prokhorov,/imgs/Laureates/Alexander_Prokhorov_1916.jpg,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser–laser principle",1916,2002,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Aleksandr_Prokhorov.jpg/120px-Aleksandr_Prokhorov.jpg,Soviet,,,,/imgs/Flags/40px-Flag_of_the_Soviet_Union.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/40px-Flag_of_the_Soviet_Union.svg.png,,,
Physics,1964,Charles H. Townes,/imgs/Laureates/Charles_H_Townes_1915.jpg,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser–laser principle",1915,2015,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Charles_Townes_Nobel.jpg/120px-Charles_Townes_Nobel.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physics,1965,Richard Feynman,/imgs/Laureates/Richard_Feynman_1918.jpg,"for their fundamental work in quantum electrodynamics (QED), with deep-ploughing consequences for the physics of elementary particles",1918,1988,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Richard_Feynman_Nobel.jpg/120px-Richard_Feynman_Nobel.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physics,1965,Julian Schwinger,/imgs/Laureates/Julian_Schwinger_1918.jpg,"for their fundamental work in quantum electrodynamics (QED), with deep-ploughing consequences for the physics of elementary particles",1918,1994,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Schwinger.jpg/120px-Schwinger.jpg,American,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Physics,1965,Shin'ichirō Tomonaga,/imgs/Laureates/Shin_ichir_Tomonaga_1906.jpg,"for their fundamental work in quantum electrodynamics (QED), with deep-ploughing consequences for the physics of elementary particles",1906,1979,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Tomonaga.jpg/120px-Tomonaga.jpg,Japanese,,,,/imgs/Flags/40px-Flag_of_Japan_%281870%E2%80%931999%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Flag_of_Japan_%281870%E2%80%931999%29.svg/40px-Flag_of_Japan_%281870%E2%80%931999%29.svg.png,,,
Physics,1966,Alfred Kastler,/imgs/Laureates/Alfred_Kastler_1902.jpg,for the discovery and development of optical methods for studying Hertzian resonances in atoms,1902,1984,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Kastler.jpg/120px-Kastler.jpg,French,,,,/imgs/Flags/40px-Flag_of_France.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/40px-Flag_of_France.svg.png,,,
